,index
9773,g51a.m_fs_id_occ_mng
9774,g51a.m_fs_id_occ_pro
9775,g51a.m_fs_id_occ_ttw
9776,g51a.m_fs_id_occ_cps
9777,g51a.m_fs_id_occ_ca
9778,g51a.m_fs_id_occ_sal
9779,g51a.m_fs_id_occ_mod
9780,g51a.m_fs_id_occ_lab
9781,g51a.m_fs_id_occ_idns
9782,g51a.m_fs_id_total
9783,g51a.m_fs_ns_occ_mng
9784,g51a.m_fs_ns_occ_pro
9785,g51a.m_fs_ns_occ_ttw
9786,g51a.m_fs_ns_occ_cps
9787,g51a.m_fs_ns_occ_ca
9788,g51a.m_fs_ns_occ_sal
9789,g51a.m_fs_ns_occ_mod
9790,g51a.m_fs_ns_occ_lab
9791,g51a.m_fs_ns_occ_idns
9792,g51a.m_fs_ns_total
9793,g51a.m_tot_occ_mng
9794,g51a.m_tot_occ_pro
9795,g51a.m_tot_occ_ttw
9796,g51a.m_tot_occ_cps
9797,g51a.m_tot_occ_ca
9798,g51a.m_tot_occ_sal
9799,g51a.m_tot_occ_mod
9800,g51a.m_tot_occ_lab
9801,g51a.m_tot_occ_idns
9802,g51a.m_total_total
9803,g51a.f_natphysci_occ_mng
9804,g51a.f_natphysci_occ_pro
9805,g51a.f_natphysci_occ_ttw
9806,g51a.f_natphysci_occ_cps
9807,g51a.f_natphysci_occ_ca
9808,g51a.f_natphysci_occ_sal
9809,g51a.f_natphysci_occ_mod
9810,g51a.f_natphysci_occ_lab
9811,g51a.f_natphysci_occ_idns
9812,g51a.f_natphysci_total
9813,g51a.f_infotechn_occ_mng
9814,g51a.f_infotechn_occ_pro
9815,g51a.f_infotechn_occ_ttw
9816,g51a.f_infotechn_occ_cps
9817,g51a.f_infotechn_occ_ca
9818,g51a.f_infotechn_occ_sal
9819,g51a.f_infotechn_occ_mod
9820,g51a.f_infotechn_occ_lab
9821,g51a.f_infotechn_occ_idns
9822,g51a.f_infotechn_total
9823,g51a.f_engreltech_occ_mng
9824,g51a.f_engreltech_occ_pro
9825,g51a.f_engreltech_occ_ttw
9826,g51a.f_engreltech_occ_cps
9827,g51a.f_engreltech_occ_ca
9828,g51a.f_engreltech_occ_sal
9829,g51a.f_engreltech_occ_mod
9830,g51a.f_engreltech_occ_lab
9831,g51a.f_engreltech_occ_idns
9832,g51a.f_engreltech_total
9833,g51a.f_architbuild_occ_mng
9834,g51a.f_architbuild_occ_pro
9835,g51a.f_architbuild_occ_ttw
9836,g51a.f_architbuild_occ_cps
9837,g51a.f_architbuild_occ_ca
9838,g51a.f_architbuild_occ_sal
9839,g51a.f_architbuild_occ_mod
9840,g51a.f_architbuild_occ_lab
9841,g51a.f_architbuild_occ_idns
9842,g51a.f_architbuild_total
9843,g51a.f_agrienvirelstu_occ_mng
9844,g51a.f_agrienvirelstu_occ_pro
9845,g51a.f_agrienvirelstu_occ_ttw
9846,g51a.f_agrienvirelstu_occ_cps
9847,g51a.f_agrienvirelstu_occ_ca
9848,g51a.f_agrienvirelstu_occ_sal
9849,g51a.f_agrienvirelstu_occ_mod
9850,g51a.f_agrienvirelstu_occ_lab
9851,g51a.f_agrienvirelstu_occ_idns
9852,g51a.f_agrienvirelstu_total
9853,g04a.age_yr_0_m
9854,g04a.age_yr_0_f
9855,g04a.age_yr_0_p
9856,g04a.age_yr_1_m
9857,g04a.age_yr_1_f
9858,g04a.age_yr_1_p
9859,g04a.age_yr_2_m
9860,g04a.age_yr_2_f
9861,g04a.age_yr_2_p
9862,g04a.age_yr_3_m
9863,g04a.age_yr_3_f
9864,g04a.age_yr_3_p
9865,g04a.age_yr_4_m
9866,g04a.age_yr_4_f
9867,g04a.age_yr_4_p
9868,g04a.age_yr_0_4_m
9869,g04a.age_yr_0_4_f
9870,g04a.age_yr_0_4_p
9871,g04a.age_yr_5_m
9872,g04a.age_yr_5_f
9873,g04a.age_yr_5_p
9874,g04a.age_yr_6_m
9875,g04a.age_yr_6_f
9876,g04a.age_yr_6_p
9877,g04a.age_yr_7_m
9878,g04a.age_yr_7_f
9879,g04a.age_yr_7_p
9880,g04a.age_yr_8_m
9881,g04a.age_yr_8_f
9882,g04a.age_yr_8_p
9883,g04a.age_yr_9_m
9884,g04a.age_yr_9_f
9885,g04a.age_yr_9_p
9886,g04a.age_yr_5_9_m
9887,g04a.age_yr_5_9_f
9888,g04a.age_yr_5_9_p
9889,g04a.age_yr_10_m
9890,g04a.age_yr_10_f
9891,g04a.age_yr_10_p
9892,g04a.age_yr_11_m
9893,g04a.age_yr_11_f
9894,g04a.age_yr_11_p
9895,g04a.age_yr_12_m
9896,g04a.age_yr_12_f
9897,g04a.age_yr_12_p
9898,g04a.age_yr_13_m
9899,g04a.age_yr_13_f
9900,g04a.age_yr_13_p
9901,g04a.age_yr_14_m
9902,g04a.age_yr_14_f
9903,g04a.age_yr_14_p
9904,g04a.age_yr_10_14_m
9905,g04a.age_yr_10_14_f
9906,g04a.age_yr_10_14_p
9907,g04a.age_yr_15_m
9908,g04a.age_yr_15_f
9909,g04a.age_yr_15_p
9910,g04a.age_yr_16_m
9911,g04a.age_yr_16_f
9912,g04a.age_yr_16_p
9913,g04a.age_yr_17_m
9914,g04a.age_yr_17_f
9915,g04a.age_yr_17_p
9916,g04a.age_yr_18_m
9917,g04a.age_yr_18_f
9918,g04a.age_yr_18_p
9919,g04a.age_yr_19_m
9920,g04a.age_yr_19_f
9921,g04a.age_yr_19_p
9922,g04a.age_yr_15_19_m
9923,g04a.age_yr_15_19_f
9924,g04a.age_yr_15_19_p
9925,g04a.age_yr_20_m
9926,g04a.age_yr_20_f
9927,g04a.age_yr_20_p
9928,g04a.age_yr_21_m
9929,g04a.age_yr_21_f
9930,g04a.age_yr_21_p
9931,g04a.age_yr_22_m
9932,g04a.age_yr_22_f
9933,g04a.age_yr_22_p
9934,g04a.age_yr_23_m
9935,g04a.age_yr_23_f
9936,g04a.age_yr_23_p
9937,g04a.age_yr_24_m
9938,g04a.age_yr_24_f
9939,g04a.age_yr_24_p
9940,g04a.age_yr_20_24_m
9941,g04a.age_yr_20_24_f
9942,g04a.age_yr_20_24_p
9943,g04a.age_yr_25_m
9944,g04a.age_yr_25_f
9945,g04a.age_yr_25_p
9946,g04a.age_yr_26_m
9947,g04a.age_yr_26_f
9948,g04a.age_yr_26_p
9949,g04a.age_yr_27_m
9950,g04a.age_yr_27_f
9951,g04a.age_yr_27_p
9952,g04a.age_yr_28_m
9953,g04a.age_yr_28_f
9954,g04a.age_yr_28_p
9955,g04a.age_yr_29_m
9956,g04a.age_yr_29_f
9957,g04a.age_yr_29_p
9958,g04a.age_yr_25_29_m
9959,g04a.age_yr_25_29_f
9960,g04a.age_yr_25_29_p
9961,g04a.age_yr_30_m
9962,g04a.age_yr_30_f
9963,g04a.age_yr_30_p
9964,g04a.age_yr_31_m
9965,g04a.age_yr_31_f
9966,g04a.age_yr_31_p
9967,g04a.age_yr_32_m
9968,g04a.age_yr_32_f
9969,g04a.age_yr_32_p
9970,g04a.age_yr_33_m
9971,g04a.age_yr_33_f
9972,g04a.age_yr_33_p
9973,g04a.age_yr_34_m
9974,g04a.age_yr_34_f
9975,g04a.age_yr_34_p
9976,g04a.age_yr_30_34_m
9977,g04a.age_yr_30_34_f
9978,g04a.age_yr_30_34_p
9979,g04a.age_yr_35_m
9980,g04a.age_yr_35_f
9981,g04a.age_yr_35_p
9982,g04a.age_yr_36_m
9983,g04a.age_yr_36_f
9984,g04a.age_yr_36_p
9985,g04a.age_yr_37_m
9986,g04a.age_yr_37_f
9987,g04a.age_yr_37_p
9988,g04a.age_yr_38_m
9989,g04a.age_yr_38_f
9990,g04a.age_yr_38_p
9991,g04a.age_yr_39_m
9992,g04a.age_yr_39_f
9993,g04a.age_yr_39_p
9994,g04a.age_yr_35_39_m
9995,g04a.age_yr_35_39_f
9996,g04a.age_yr_35_39_p
9997,g04a.age_yr_40_m
9998,g04a.age_yr_40_f
9999,g04a.age_yr_40_p
10000,g04a.age_yr_41_m
10001,g04a.age_yr_41_f
10002,g04a.age_yr_41_p
10003,g04a.age_yr_42_m
10004,g04a.age_yr_42_f
10005,g04a.age_yr_42_p
10006,g04a.age_yr_43_m
10007,g04a.age_yr_43_f
10008,g04a.age_yr_43_p
10009,g04a.age_yr_44_m
10010,g04a.age_yr_44_f
10011,g04a.age_yr_44_p
10012,g04a.age_yr_40_44_m
10013,g04a.age_yr_40_44_f
10014,g04a.age_yr_40_44_p
10015,g04a.age_yr_45_m
10016,g04a.age_yr_45_f
10017,g04a.age_yr_45_p
10018,g04a.age_yr_46_m
10019,g04a.age_yr_46_f
10020,g04a.age_yr_46_p
10021,g04a.age_yr_47_m
10022,g04a.age_yr_47_f
10023,g04a.age_yr_47_p
10024,g04a.age_yr_48_m
10025,g04a.age_yr_48_f
10026,g04a.age_yr_48_p
10027,g04a.age_yr_49_m
10028,g04a.age_yr_49_f
10029,g04a.age_yr_49_p
10030,g04a.age_yr_45_49_m
10031,g04a.age_yr_45_49_f
10032,g04a.age_yr_45_49_p
10033,g04a.age_yr_50_m
10034,g04a.age_yr_50_f
10035,g04a.age_yr_50_p
10036,g04a.age_yr_51_m
10037,g04a.age_yr_51_f
10038,g04a.age_yr_51_p
10039,g04a.age_yr_52_m
10040,g04a.age_yr_52_f
10041,g04a.age_yr_52_p
10042,g04a.age_yr_53_m
10043,g04a.age_yr_53_f
10044,g04a.age_yr_53_p
10045,g04a.age_yr_54_m
10046,g04a.age_yr_54_f
10047,g04a.age_yr_54_p
10048,g04a.age_yr_50_54_m
10049,g04a.age_yr_50_54_f
10050,g04a.age_yr_50_54_p
10051,g04a.age_yr_55_m
10052,g04a.age_yr_55_f
10053,g28.p_15_19_num_chld_evr_brn_nne
10054,g28.p_15_19_num_chld_evr_brn_1
10055,g28.p_15_19_num_chld_evr_brn_2
10056,g28.p_15_19_num_chld_evr_brn_3
10057,g28.p_15_19_num_chld_evr_brn_4
10058,g28.p_15_19_num_chld_evr_brn_5
10059,g28.p_15_19_num_chd_evr_brn_6_mr
10060,g28.p_15_19_num_chld_evr_brn_ns
10061,g28.p_15_19_yrs_total
10062,g28.p_20_24_num_chld_evr_brn_nne
10063,g28.p_20_24_num_chld_evr_brn_1
10064,g28.p_20_24_num_chld_evr_brn_2
10065,g28.p_20_24_num_chld_evr_brn_3
10066,g28.p_20_24_num_chld_evr_brn_4
10067,g28.p_20_24_num_chld_evr_brn_5
10068,g28.p_20_24_num_chd_evr_brn_6_mr
10069,g28.p_20_24_num_chld_evr_brn_ns
10070,g28.p_20_24_yrs_total
10071,g28.p_25_29_num_chld_evr_brn_nne
10072,g28.p_25_29_num_chld_evr_brn_1
10073,g28.p_25_29_num_chld_evr_brn_2
10074,g28.p_25_29_num_chld_evr_brn_3
10075,g28.p_25_29_num_chld_evr_brn_4
10076,g28.p_25_29_num_chld_evr_brn_5
10077,g28.p_25_29_num_chd_evr_brn_6_mr
10078,g28.p_25_29_num_chld_evr_brn_ns
10079,g28.p_25_29_yrs_total
10080,g28.p_30_34_num_chld_evr_brn_nne
10081,g28.p_30_34_num_chld_evr_brn_1
10082,g28.p_30_34_num_chld_evr_brn_2
10083,g28.p_30_34_num_chld_evr_brn_3
10084,g28.p_30_34_num_chld_evr_brn_4
10085,g28.p_30_34_num_chld_evr_brn_5
10086,g28.p_30_34_num_chd_evr_brn_6_mr
10087,g28.p_30_34_num_chld_evr_brn_ns
10088,g28.p_30_34_yrs_total
10089,g28.p_35_39_num_chld_evr_brn_nne
10090,g28.p_35_39_num_chld_evr_brn_1
10091,g28.p_35_39_num_chld_evr_brn_2
10092,g28.p_35_39_num_chld_evr_brn_3
10093,g28.p_35_39_num_chld_evr_brn_4
10094,g28.p_35_39_num_chld_evr_brn_5
10095,g28.p_35_39_num_chd_evr_brn_6_mr
10096,g28.p_35_39_num_chld_evr_brn_ns
10097,g28.p_35_39_yrs_total
10098,g28.p_40_44_num_chld_evr_brn_nne
10099,g28.p_40_44_num_chld_evr_brn_1
10100,g28.p_40_44_num_chld_evr_brn_2
10101,g28.p_40_44_num_chld_evr_brn_3
10102,g28.p_40_44_num_chld_evr_brn_4
10103,g28.p_40_44_num_chld_evr_brn_5
10104,g28.p_40_44_num_chd_evr_brn_6_mr
10105,g28.p_40_44_num_chld_evr_brn_ns
10106,g28.p_40_44_yrs_total
10107,g28.p_45_49_num_chld_evr_brn_nne
10108,g28.p_45_49_num_chld_evr_brn_1
10109,g28.p_45_49_num_chld_evr_brn_2
10110,g28.p_45_49_num_chld_evr_brn_3
10111,g28.p_45_49_num_chld_evr_brn_4
10112,g28.p_45_49_num_chld_evr_brn_5
10113,g28.p_45_49_num_chd_evr_brn_6_mr
10114,g28.p_45_49_num_chld_evr_brn_ns
10115,g28.p_45_49_yrs_total
10116,g28.p_50_54_num_chld_evr_brn_nne
10117,g28.p_50_54_num_chld_evr_brn_1
10118,g28.p_50_54_num_chld_evr_brn_2
10119,g28.p_50_54_num_chld_evr_brn_3
10120,g28.p_50_54_num_chld_evr_brn_4
10121,g28.p_50_54_num_chld_evr_brn_5
10122,g28.p_50_54_num_chd_evr_brn_6_mr
10123,g28.p_50_54_num_chld_evr_brn_ns
10124,g28.p_50_54_yrs_total
10125,g28.p_55_59_num_chld_evr_brn_nne
10126,g28.p_55_59_num_chld_evr_brn_1
10127,g28.p_55_59_num_chld_evr_brn_2
10128,g28.p_55_59_num_chld_evr_brn_3
10129,g28.p_55_59_num_chld_evr_brn_4
10130,g28.p_55_59_num_chld_evr_brn_5
10131,g28.p_55_59_num_chd_evr_brn_6_mr
10132,g28.p_55_59_num_chld_evr_brn_ns
10133,g28.p_55_59_yrs_total
10134,g28.p_60_64_num_chld_evr_brn_nne
10135,g28.p_60_64_num_chld_evr_brn_1
10136,g28.p_60_64_num_chld_evr_brn_2
10137,g28.p_60_64_num_chld_evr_brn_3
10138,g28.p_60_64_num_chld_evr_brn_4
10139,g28.p_60_64_num_chld_evr_brn_5
10140,g28.p_60_64_num_chd_evr_brn_6_mr
10141,g28.p_60_64_num_chld_evr_brn_ns
10142,g28.p_60_64_yrs_total
10143,g28.p_65_69_num_chld_evr_brn_nne
10144,g28.p_65_69_num_chld_evr_brn_1
10145,g28.p_65_69_num_chld_evr_brn_2
10146,g28.p_65_69_num_chld_evr_brn_3
10147,g28.p_65_69_num_chld_evr_brn_4
10148,g28.p_65_69_num_chld_evr_brn_5
10149,g28.p_65_69_num_chd_evr_brn_6_mr
10150,g28.p_65_69_num_chld_evr_brn_ns
10151,g28.p_65_69_yrs_total
10152,g28.p_70_74_num_chld_evr_brn_nne
10153,g28.p_70_74_num_chld_evr_brn_1
10154,g28.p_70_74_num_chld_evr_brn_2
10155,g28.p_70_74_num_chld_evr_brn_3
10156,g28.p_70_74_num_chld_evr_brn_4
10157,g28.p_70_74_num_chld_evr_brn_5
10158,g28.p_70_74_num_chd_evr_brn_6_mr
10159,g28.p_70_74_num_chld_evr_brn_ns
10160,g28.p_70_74_yrs_total
10161,g28.p_75_79_num_chld_evr_brn_nne
10162,g28.p_75_79_num_chld_evr_brn_1
10163,g28.p_75_79_num_chld_evr_brn_2
10164,g28.p_75_79_num_chld_evr_brn_3
10165,g28.p_75_79_num_chld_evr_brn_4
10166,g28.p_75_79_num_chld_evr_brn_5
10167,g28.p_75_79_num_chd_evr_brn_6_mr
10168,g28.p_75_79_num_chld_evr_brn_ns
10169,g28.p_75_79_yrs_total
10170,g28.p_80_84_num_chld_evr_brn_nne
10171,g28.p_80_84_num_chld_evr_brn_1
10172,g28.p_80_84_num_chld_evr_brn_2
10173,g28.p_80_84_num_chld_evr_brn_3
10174,g28.p_80_84_num_chld_evr_brn_4
10175,g28.p_80_84_num_chld_evr_brn_5
10176,g28.p_80_84_num_chd_evr_brn_6_mr
10177,g28.p_80_84_num_chld_evr_brn_ns
10178,g28.p_80_84_yrs_total
10179,g28.p_85_ov_num_chld_evr_brn_nne
10180,g28.p_85_ov_num_chld_evr_brn_1
10181,g28.p_85_ov_num_chld_evr_brn_2
10182,g28.p_85_ov_num_chld_evr_brn_3
10183,g28.p_85_ov_num_chld_evr_brn_4
10184,g28.p_85_ov_num_chld_evr_brn_5
10185,g28.p_85_ov_num_chd_evr_brn_6_mr
10186,g28.p_85_ov_num_chld_evr_brn_ns
10187,g28.p_85ov_total
10188,g28.tot_nmbr_child_ever_born_none
10189,g28.tot_nmbr_children_ever_born_1
10190,g28.tot_nmbr_children_ever_born_2
10191,g28.tot_nmbr_children_ever_born_3
10192,g28.tot_nmbr_children_ever_born_4
10193,g28.tot_nmbr_children_ever_born_5
10194,g28.tot_nmbr_chidrn_ever_brn_6_mr
10195,g28.tot_nmbr_childrn_ever_born_ns
10196,g28.total_total
10197,g09b.m_iraq_0_4
10198,g09b.m_iraq_5_14
10199,g09b.m_iraq_15_24
10200,g09b.m_iraq_25_44
10201,g09b.m_iraq_45_54
10202,g09b.m_iraq_55_64
10203,g09b.m_iraq_65_74
10204,g09b.m_iraq_75_84
10205,g09b.m_iraq_85ov
10206,g09b.m_iraq_tot
10207,g09b.m_ireland_0_4
10208,g09b.m_ireland_5_14
10209,g09b.m_ireland_15_24
10210,g09b.m_ireland_25_44
10211,g09b.m_ireland_45_54
10212,g09b.m_ireland_55_64
10213,g09b.m_ireland_65_74
10214,g09b.m_ireland_75_84
10215,g09b.m_ireland_85ov
10216,g09b.m_ireland_tot
10217,g09b.m_italy_0_4
10218,g09b.m_italy_5_14
10219,g09b.m_italy_15_24
10220,g09b.m_italy_25_44
10221,g09b.m_italy_45_54
10222,g09b.m_italy_55_64
10223,g09b.m_italy_65_74
10224,g09b.m_italy_75_84
10225,g09b.m_italy_85ov
10226,g09b.m_italy_tot
10227,g09b.m_japan_0_4
10228,g09b.m_japan_5_14
10229,g09b.m_japan_15_24
10230,g09b.m_japan_25_44
10231,g09b.m_japan_45_54
10232,g09b.m_japan_55_64
10233,g09b.m_japan_65_74
10234,g09b.m_japan_75_84
10235,g09b.m_japan_85ov
10236,g09b.m_japan_tot
10237,g09b.m_korea_south_0_4
10238,g09b.m_korea_south_5_14
10239,g09b.m_korea_south_15_24
10240,g09b.m_korea_south_25_44
10241,g09b.m_korea_south_45_54
10242,g09b.m_korea_south_55_64
10243,g09b.m_korea_south_65_74
10244,g09b.m_korea_south_75_84
10245,g09b.m_korea_south_85ov
10246,g09b.m_korea_south_tot
10247,g09b.m_lebanon_0_4
10248,g09b.m_lebanon_5_14
10249,g09b.m_lebanon_15_24
10250,g09b.m_lebanon_25_44
10251,g09b.m_lebanon_45_54
10252,g09b.m_lebanon_55_64
10253,g09b.m_lebanon_65_74
10254,g09b.m_lebanon_75_84
10255,g09b.m_lebanon_85ov
10256,g09b.m_lebanon_tot
10257,g09b.m_malaysia_0_4
10258,g09b.m_malaysia_5_14
10259,g09b.m_malaysia_15_24
10260,g09b.m_malaysia_25_44
10261,g09b.m_malaysia_45_54
10262,g09b.m_malaysia_55_64
10263,g09b.m_malaysia_65_74
10264,g09b.m_malaysia_75_84
10265,g09b.m_malaysia_85ov
10266,g09b.m_malaysia_tot
10267,g09b.m_malta_0_4
10268,g09b.m_malta_5_14
10269,g09b.m_malta_15_24
10270,g09b.m_malta_25_44
10271,g09b.m_malta_45_54
10272,g09b.m_malta_55_64
10273,g09b.m_malta_65_74
10274,g09b.m_malta_75_84
10275,g09b.m_malta_85ov
10276,g09b.m_malta_tot
10277,g09b.m_mauritius_0_4
10278,g09b.m_mauritius_5_14
10279,g09b.m_mauritius_15_24
10280,g09b.m_mauritius_25_44
10281,g09b.m_mauritius_45_54
10282,g09b.m_mauritius_55_64
10283,g09b.m_mauritius_65_74
10284,g09b.m_mauritius_75_84
10285,g09b.m_mauritius_85ov
10286,g09b.m_mauritius_tot
10287,g09b.m_myanmar_0_4
10288,g09b.m_myanmar_5_14
10289,g09b.m_myanmar_15_24
10290,g09b.m_myanmar_25_44
10291,g09b.m_myanmar_45_54
10292,g09b.m_myanmar_55_64
10293,g09b.m_myanmar_65_74
10294,g09b.m_myanmar_75_84
10295,g09b.m_myanmar_85ov
10296,g09b.m_myanmar_tot
10297,g09b.m_nepal_0_4
10298,g09b.m_nepal_5_14
10299,g09b.m_nepal_15_24
10300,g09b.m_nepal_25_44
10301,g09b.m_nepal_45_54
10302,g09b.m_nepal_55_64
10303,g09b.m_nepal_65_74
10304,g09b.m_nepal_75_84
10305,g09b.m_nepal_85ov
10306,g09b.m_nepal_tot
10307,g09b.m_netherlands_0_4
10308,g09b.m_netherlands_5_14
10309,g09b.m_netherlands_15_24
10310,g09b.m_netherlands_25_44
10311,g09b.m_netherlands_45_54
10312,g09b.m_netherlands_55_64
10313,g09b.m_netherlands_65_74
10314,g09b.m_netherlands_75_84
10315,g09b.m_netherlands_85ov
10316,g09b.m_netherlands_tot
10317,g09b.m_new_zealand_0_4
10318,g09b.m_new_zealand_5_14
10319,g09b.m_new_zealand_15_24
10320,g09b.m_new_zealand_25_44
10321,g09b.m_new_zealand_45_54
10322,g09b.m_new_zealand_55_64
10323,g09b.m_new_zealand_65_74
10324,g09b.m_new_zealand_75_84
10325,g09b.m_new_zealand_85ov
10326,g09b.m_new_zealand_tot
10327,g09b.m_north_macedonia_0_4
10328,g09b.m_north_macedonia_5_14
10329,g09b.m_north_macedonia_15_24
10330,g09b.m_north_macedonia_25_44
10331,g09b.m_north_macedonia_45_54
10332,g09b.m_north_macedonia_55_64
10333,g09b.m_north_macedonia_65_74
10334,g09b.m_north_macedonia_75_84
10335,g09b.m_north_macedonia_85ov
10336,g09b.m_north_macedonia_tot
10337,g09b.m_pakistan_0_4
10338,g09b.m_pakistan_5_14
10339,g09b.m_pakistan_15_24
10340,g09b.m_pakistan_25_44
10341,g09b.m_pakistan_45_54
10342,g09b.m_pakistan_55_64
10343,g09b.m_pakistan_65_74
10344,g09b.m_pakistan_75_84
10345,g09b.m_pakistan_85ov
10346,g09b.m_pakistan_tot
10347,g09b.m_png_0_4
10348,g09b.m_png_5_14
10349,g09b.m_png_15_24
10350,g09b.m_png_25_44
10351,g09b.m_png_45_54
10352,g09b.m_png_55_64
10353,g09b.m_png_65_74
10354,g09b.m_png_75_84
10355,g09b.m_png_85ov
10356,g09b.m_png_tot
10357,g09b.m_philippines_0_4
10358,g09b.m_philippines_5_14
10359,g09b.m_philippines_15_24
10360,g09b.m_philippines_25_44
10361,g09b.m_philippines_45_54
10362,g09b.m_philippines_55_64
10363,g09b.m_philippines_65_74
10364,g09b.m_philippines_75_84
10365,g09b.m_philippines_85ov
10366,g09b.m_philippines_tot
10367,g09b.m_poland_0_4
10368,g09b.m_poland_5_14
10369,g09b.m_poland_15_24
10370,g09b.m_poland_25_44
10371,g09b.m_poland_45_54
10372,g09b.m_poland_55_64
10373,g09b.m_poland_65_74
10374,g09b.m_poland_75_84
10375,g09b.m_poland_85ov
10376,g09b.m_poland_tot
10377,g09b.m_samoa_0_4
10378,g09b.m_samoa_5_14
10379,g09b.m_samoa_15_24
10380,g09b.m_samoa_25_44
10381,g09b.m_samoa_45_54
10382,g09b.m_samoa_55_64
10383,g09b.m_samoa_65_74
10384,g09b.m_samoa_75_84
10385,g09b.m_samoa_85ov
10386,g09b.m_samoa_tot
10387,g09b.m_scotland_0_4
10388,g09b.m_scotland_5_14
10389,g09b.m_scotland_15_24
10390,g09b.m_scotland_25_44
10391,g09b.m_scotland_45_54
10392,g09b.m_scotland_55_64
10393,g09b.m_scotland_65_74
10394,g09b.m_scotland_75_84
10395,g09b.m_scotland_85ov
10396,g09b.m_scotland_tot
10397,g26a.m_15_19_cf_own_cco
10398,g26a.m_15_19_cf_oth_cco
10399,g26a.m_15_19_cf_own_cc_oth_cc
10400,g26a.m_15_19_cf_total
10401,g26a.m_15_19_dnpcc
10402,g26a.m_15_19_ucc_ns
10403,g26a.m_15_19_total
10404,g26a.m_20_24_cf_own_cco
10405,g26a.m_20_24_cf_oth_cco
10406,g26a.m_20_24_cf_own_cc_oth_cc
10407,g26a.m_20_24_cf_total
10408,g26a.m_20_24_dnpcc
10409,g26a.m_20_24_ucc_ns
10410,g26a.m_20_24_total
10411,g26a.m_25_34_cf_own_cco
10412,g26a.m_25_34_cf_oth_cco
10413,g26a.m_25_34_cf_own_cc_oth_cc
10414,g26a.m_25_34_cf_total
10415,g26a.m_25_34_dnpcc
10416,g26a.m_25_34_ucc_ns
10417,g26a.m_25_34_total
10418,g26a.m_35_44_cf_own_cco
10419,g26a.m_35_44_cf_oth_cco
10420,g26a.m_35_44_cf_own_cc_oth_cc
10421,g26a.m_35_44_cf_total
10422,g26a.m_35_44_dnpcc
10423,g26a.m_35_44_ucc_ns
10424,g26a.m_35_44_total
10425,g26a.m_45_54_cf_own_cco
10426,g26a.m_45_54_cf_oth_cco
10427,g26a.m_45_54_cf_own_cc_oth_cc
10428,g26a.m_45_54_cf_total
10429,g26a.m_45_54_dnpcc
10430,g26a.m_45_54_ucc_ns
10431,g26a.m_45_54_total
10432,g26a.m_55_64_cf_own_cco
10433,g26a.m_55_64_cf_oth_cco
10434,g26a.m_55_64_cf_own_cc_oth_cc
10435,g26a.m_55_64_cf_total
10436,g26a.m_55_64_dnpcc
10437,g26a.m_55_64_ucc_ns
10438,g26a.m_55_64_total
10439,g26a.m_65_74_cf_own_cco
10440,g26a.m_65_74_cf_oth_cco
10441,g26a.m_65_74_cf_own_cc_oth_cc
10442,g26a.m_65_74_cf_total
10443,g26a.m_65_74_dnpcc
10444,g26a.m_65_74_ucc_ns
10445,g26a.m_65_74_total
10446,g26a.m_75_84_cf_own_cco
10447,g26a.m_75_84_cf_oth_cco
10448,g26a.m_75_84_cf_own_cc_oth_cc
10449,g26a.m_75_84_cf_total
10450,g26a.m_75_84_dnpcc
10451,g26a.m_75_84_ucc_ns
10452,g26a.m_75_84_total
10453,g26a.m_85ov_cf_own_cco
10454,g26a.m_85ov_cf_oth_cco
10455,g26a.m_85ov_cf_own_cc_oth_cc
10456,g26a.m_85ov_cf_total
10457,g26a.m_85ov_dnpcc
10458,g26a.m_85ov_ucc_ns
10459,g26a.m_85ov_total
10460,g26a.m_tot_cf_own_cco
10461,g26a.m_tot_cf_oth_cco
10462,g26a.m_tot_cf_own_cc_oth_cc
10463,g26a.m_tot_cf_total
10464,g26a.m_tot_dnpcc
10465,g26a.m_tot_ucc_ns
10466,g26a.m_tot_total
10467,g26a.f_15_19_cf_own_cco
10468,g26a.f_15_19_cf_oth_cco
10469,g26a.f_15_19_cf_own_cc_oth_cc
10470,g26a.f_15_19_cf_total
10471,g26a.f_15_19_dnpcc
10472,g26a.f_15_19_ucc_ns
10473,g26a.f_15_19_total
10474,g26a.f_20_24_cf_own_cco
10475,g26a.f_20_24_cf_oth_cco
10476,g26a.f_20_24_cf_own_cc_oth_cc
10477,g26a.f_20_24_cf_total
10478,g26a.f_20_24_dnpcc
10479,g26a.f_20_24_ucc_ns
10480,g26a.f_20_24_total
10481,g26a.f_25_34_cf_own_cco
10482,g26a.f_25_34_cf_oth_cco
10483,g26a.f_25_34_cf_own_cc_oth_cc
10484,g26a.f_25_34_cf_total
10485,g26a.f_25_34_dnpcc
10486,g26a.f_25_34_ucc_ns
10487,g26a.f_25_34_total
10488,g26a.f_35_44_cf_own_cco
10489,g26a.f_35_44_cf_oth_cco
10490,g26a.f_35_44_cf_own_cc_oth_cc
10491,g26a.f_35_44_cf_total
10492,g26a.f_35_44_dnpcc
10493,g26a.f_35_44_ucc_ns
10494,g26a.f_35_44_total
10495,g26a.f_45_54_cf_own_cco
10496,g26a.f_45_54_cf_oth_cco
10497,g26a.f_45_54_cf_own_cc_oth_cc
10498,g26a.f_45_54_cf_total
10499,g26a.f_45_54_dnpcc
10500,g26a.f_45_54_ucc_ns
10501,g26a.f_45_54_total
